Variety,Subgroup,Family,ISO639,Glottolog_id,AIATSISCode,StdLangID,StdLanguageName,OriginalForm,PhonemicisedIPA,Std_Gloss,Author,OriginalGloss,OriginalPofSpeech,Latitude,Longitude,Reconstruction_Form,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
Yarluyandi,Karnic,Pama-Nyungan,yry,dier1240,L31,48,Yarluyandi,mulha,mul̪a,nose,Peter Austin,nose,N,-25.83704896,139.5843623,*mulha,Paman-Nyungan,nose,
Yandruwandha,Karnic,Pama-Nyungan,ynd,yand1253,L18,61,Yandruwandha,mulha,mul̪a,nose,Peter Austin,nose,N,-27.60748622,140.5779752,*mulha,Paman-Nyungan,nose,
Yawarrawarrka,Karnic,Pama-Nyungan,yww,yawa1258,L23,45,Yawarrawarrka,mulha,mul̪a,nose,Peter Austin,nose,N,-26.49578047,140.609109,*mulha,Paman-Nyungan,nose,
Mithaka,Karnic,Pama-Nyungan,XXX,mith1236,L34,634,Mithaka,mulha,mul̪a,nose,Peter Austin,nose,N,-25.13606725,139.598447,*mulha,Paman-Nyungan,nose,
Karuwali,Karnic,Pama-Nyungan,rxw,karr1236,L35,849,Karuwali,mulha,mul̪a,nose,Peter Austin,nose,N,-25.17589827,141.5213884,*mulha,Paman-Nyungan,nose,
pKarnic,,,,,,392,,*mulha,mul̪a,nose,Peter Austin,nose,N,,,*mulha,Paman-Nyungan,nose,
pNgayarda,,,,,,381,,*mungka-,muŋka-,eat,Geoffrey O'Grady,eat,Vt,,,*mungka,N/A,eat,
Mpakwithi,Paman,Pama-Nyungan,awg,angu1242,Y186*,625,Mpakwithi,gwa-,gwa-,eat,Terry Crowley,"eat, drink",Vt,-11.7407,142.0273,*mungka,N/A,eat,
Burarra,Maningrida,,bvr,bura1267,N191*,1143,Burarra,muña,muɲa,night,"Glasglow, Kathleen and Gladgow, David",night,N,-12.02334685,134.7195148,*muña,N/A,night,
Wathawurrung,Kulin,Pama-Nyungan,wth,wath1238,S29,177,Wathawurrung,manal,manal,ashes,"Blake, Barry",ashes,N,-37.68777565,144.1013148,*muñu,N/A,burnt grass,
pCNSW,Central NSW,Pama-Nyungan,,,,1544,Proto-Central NSW,*murung,muɹuŋ,nose,Peter Austin,nose,N,,,*murung,N/A,nose,
pNgayarda,,,,,,381,,*murru,muru,back,Geoffrey O'Grady,back,N,,,*mutu,N/A,back,
pNgayarda,,,,,,381,,*murti,muʈi,knee,Geoffrey O'Grady,knee,N,,,*murti,Pama-Nyungan?,knee,
pMantharta,,,,,,387,,*murti,muʈi,knee,Peter Austin,knee,N,,,*murti,Pama-Nyungan?,knee,
WNgathan,Paman,Pama-Nyungan,wik,wika1238,Y54,136,Wik-Ngathan,mœ:th,mœːt̪,ashamed,"Sutton, Peter",ashamed,Adj,-13.87,141.52,*mu:ci,N/A,ashamed,
Yidiny,Paman,Pama-Nyungan,yii,yidi1250,Y117,40,Yidiny,naga,naka,east,"Dixon, R.M.W",east,N,-17.11594422,145.7736814,*naka,N/A,east,
pNgayarda,,,,,,381,,*nhuku,n̪uku,ankle,Geoffrey O'Grady,ankle,N,,,*nuka,N/A,ankle,
Mpakwithi,Paman,Pama-Nyungan,awg,angu1242,Y186*,625,Mpakwithi,kwe,kwe,foot,Terry Crowley,foot,N,-11.7407,142.0273,*nuka,N/A,ankle,
Kalkatungu,Kalkatungic,Pama-Nyungan,ktg,kalk1246,G13,866,Kalkatungu,rnuku,ɳuku,ankle,"Blake, Barry",ankle,N,-20.8213821,139.0590511,*nuka,N/A,ankle,
Gugu-Badhun,Maric,Pama-Nyungan,gdc,gugu1253,Y128,978,Gugu-Badhun,ragul,ɹakul,ankle,"Sutton, Peter",ankle,N,-18.96002008,143.2350126,*nuka,N/A,ankle,
Mpakwithi,Paman,Pama-Nyungan,awg,angu1242,Y186*,625,Mpakwithi,kwe,kwe,foot,Terry Crowley,foot,N,-11.7407,142.0273,*nuka,N/A,ankle,
Atampaya,Paman,Pama-Nyungan,amz,atam1239,Y183*,1216,Atampaya,nhukal,n̪ukal,foot,Terry Crowley,foot,N,-11.48211057,142.3743784,*nuka,N/A,ankle,
Angkamuthi,Paman,Pama-Nyungan,avm,,Y7,1232,Angkamuthi,uka:,ukaː,foot,Terry Crowley,foot,N,-11.32834923,142.3189325,*nuka,N/A,ankle,
Yadhaykenu,Paman,Pama-Nyungan,,yadh1237,,70,Yadhaykenu,ukal,ukal,foot,Terry Crowley,foot,N,-11.463,142.735,*nuka,N/A,ankle,
pCNSW,Central NSW,Pama-Nyungan,,,,1544,Proto-Central NSW,*nga-,ŋa-,see,Peter Austin,see,V,,,*ŋa,N/A,see,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ngarlku-,ŋaɭku-,eat,"McEntee, John and McKenzie, Pearl",to eat,Vt,-30.83714135,139.1215397,*ŋaLku,Thura-Yura,eat,
pNgayarda,,,,,,381,,*nga-,ŋa-,eat,Geoffrey O'Grady,eat,Vt,,,*ŋa,Pama-Nyungan,eat,3372 *ngaLku
Barngarla,Thura-Yura,Pama-Nyungan,bjb,bang1339,L6,434,Parnkala,ngalgutu,ŋalkutu,eat,Jane Simpson and Luise Hercus,to eat,Vt,-30.99936857,136.9137803,*ŋaLku,Thura-Yura,eat,
Kuyani,Thura-Yura,Pama-Nyungan,gvy,guya1249,L9,768,Kuyani,ngalku-,ŋalku-,eat,Jane Simpson and Luise Hercus,to eat,Vt,-30.50201585,138.1018386,*ŋaLku,Thura-Yura,eat,
Nukunu,Thura-Yura,Pama-Nyungan,nnv,nugu1241,L4,480,Nukunu,ngalkuca,ŋalkuca,eat,Jane Simpson and Luise Hercus,to eat,Vt,-32.71595341,138.0903099,*ŋaLku,Thura-Yura,eat,
pThura-Yura,Thura-Yura,Pama-Nyungan,,,,362,Proto-Thura-Yura,*ngaLku-,ŋaLku-,eat,Jane Simpson and Luise Hercus,eat,Vt,,,*ŋa,Pama-Nyungan,eat,3372 *ngaLku
Dharumbal,Maric,Pama-Nyungan,xgm,dhar1248,E84*,1102,Dharumbal,ngatha,ŋat̪a,1sg,,I,Pro,-23.05169278,150.4004615,*ŋaca,N/A,me,
Yorta Yorta,Yotayotic,,xyy,yort1237,D2,20,Yorta Yorta,ngatha,ŋat̪a,1sg,Heather Bowe and Stephen Morey,I,Pro,-36.0469555,144.8188789,*ŋaca,N/A,me,
Pitta-Pitta,Karnic,Pama-Nyungan,pit,pitt1246,L32,411,Pitta-Pitta,ngatha-,ŋat̪a-,1sg,"Blake, Barry",me,Pro,-23.87032743,139.6751887,*ŋaca,N/A,me,
pNgayarda,,,,,,381,,*ngatha,ŋat̪a,1sg,Geoffrey O'Grady,me,Pro,,,*ŋaca,N/A,me,
pKanyara,Kanyara-Mantharta,Pama-Nyungan,,,,1540,Proto-Kanyara,*ngatha,ŋat̪a,1sg,Peter Austin,me,Pro,,,*ŋaca,N/A,me,
pMantharta,,,,,,387,,*ngatha,ŋat̪a,1sg,Peter Austin,me,Pro,,,*ŋaca,N/A,me,
Atampaya,Paman,Pama-Nyungan,amz,atam1239,Y183*,1216,Atampaya,atha+,at̪a+,1sg,Terry Crowley,me,Pro,-11.48211057,142.3743784,*ŋaca,N/A,me,
Pitta-Pitta,Karnic,Pama-Nyungan,pit,pitt1246,L32,411,Pitta-Pitta,ngathanha,ŋat̪an̪a,father's mother,"Blake, Barry",father’s mother,N,-23.87032743,139.6751887,*ŋaci,Northern Paman,mother's father,
WNgathan,Paman,Pama-Nyungan,wik,wika1238,Y54,136,Wik-Ngathan,ngethiy,ŋet̪ij,mother's father,"Sutton, Peter",mother’s father,N,-13.87,141.52,*ŋaci,Northern Paman,mother's father,
Duuŋidjawu,Waka-Kabi,Pama-Nyungan,wkw,duun1241,E20,1051,Duungidjawu,ŋadja,ŋaca,mother's father,"Kite, Suzanne; Wurm, Stephen",mother’s father,N,-25.3987,152.345,*ŋaci,Northern Paman,mother's father,
Kalkatungu,Kalkatungic,Pama-Nyungan,ktg,kalk1246,G13,866,Kalkatungu,ngaca(ci),ŋaca(ci),father's father,"Blake, Barry",father’s father,N,-20.8213821,139.0590511,*ŋaci,Northern Paman,mother's father,
Djapu,Yolŋu,,duj,djap1238,N145,304,Djapu,ngathi,ŋat̪i,mother's father,"Morphy, Frances",mother’s father,N,-12.61761911,136.2565768,*ŋaci,Northern Paman,mother's father,
Margany,Maric,Pama-Nyungan,zmc,marg1253,D42,703,Margany,ngadhiñ,ŋat̪iɲ,mother's father,"Breen, J.G.",mother’s father,N,-27.21067033,144.7191154,*ŋaci,Northern Paman,mother's father,
Ritharrngu,Yolŋu,,rit,rita1239,N149,337,Ritharrngu,ngathi-,ŋat̪i-,mother's father,"Heath, Jeffrey",mother’s father,N,-13.09134716,136.0384241,*ŋaci,Northern Paman,mother's father,
Dhuwal,Yolŋu,,duj,marr1258,N116.F,1093,Dhuwal,ngathi,ŋat̪i,mother's father,"Heath, Jeffrey",mother’s father and similar kinsmen,N,-12.61979016,135.5309461,*ŋaci,Northern Paman,mother's father,
Gugu-Badhun,Maric,Pama-Nyungan,gdc,gugu1253,Y128,978,Gugu-Badhun,ngajina,ŋacina,father's father,"Sutton, Peter",father’s father,N,-18.96002008,143.2350126,*ŋaci,Northern Paman,mother's father,
Flinders Island,Paman,Pama-Nyungan,fln,flin1247,Y67,1044,Flinders Island,æthi; rr,æt̪i,mother's father,"Sutton, Peter",mother’s father,N,-14.17091978,144.2456751,*ŋaci,Northern Paman,mother's father,
Buwandik,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngathu,ŋat̪u,1sg,"Blake, Barry",I,Pro,-37.69298794,141.3156382,*ŋacu,N/A,1 (Sg Oblique),
Muruwari,Muruwaric,Pama-Nyungan,zmu,muru1266,D32,603,Muruwari,ngathu,ŋat̪u,1sg,Lynette Oates,I,Pro,-28.94787072,146.6193904,*ŋacu,N/A,1 (Sg Oblique),
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ngaka-,ŋaka-,wait,"McEntee, John and McKenzie, Pearl",to wait for something to catch up,,-30.83714135,139.1215397,*ŋaka,N/A,later,
WNgathan,Paman,Pama-Nyungan,wik,wika1238,Y54,136,Wik-Ngathan,ngak,ŋak,water,"Sutton, Peter",water,N,-13.87,141.52,*ŋaka,N/A,water,
pNNSW,no subgroup defined,,,,,377,Proto-Northern NSW,*ngali,ŋali,1dl.incl,Terry Crowley,we (InDu),Pro,,,*ŋali,N/A,we (InDu),
Yorta Yorta,Yotayotic,,xyy,yort1237,D2,20,Yorta Yorta,ngalngin,ŋalŋin,1dl.incl,Heather Bowe and Stephen Morey,we (InDu),Pro,-36.0469555,144.8188789,*ŋali,N/A,we (InDu),
Kalkatungu,Kalkatungic,Pama-Nyungan,ktg,kalk1246,G13,866,Kalkatungu,ngalhi,ŋal̪i,1dl.incl,"Blake, Barry",we two,Pro,-20.8213821,139.0590511,*ŋali,N/A,we (InDu),
Buwandik,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,#ERROR!,#ERROR!,1dl.incl,"Blake, Barry",we (InDu),Pro,-37.69298794,141.3156382,*ŋali,N/A,we (InDu),
pNgayarda,,,,,,381,,*ngali,ŋali,1dl.incl,Geoffrey O'Grady,we (InDu),Pro,,,*ŋali,N/A,we (InDu),
Muruwari,Muruwaric,Pama-Nyungan,zmu,muru1266,D32,603,Muruwari,ngali,ŋali,1dl.incl,Lynette Oates,we two,Pro,-28.94787072,146.6193904,*ŋali,N/A,we (InDu),
Wangkumarra (Garlali),Karnic,Pama-Nyungan,xwk,wong1246,L25,208,Wangkumara,ngali,ŋali,1dl.incl,M A McDonald and S A Wurm,we two,Pro,-27.10148693,143.1961902,*ŋali,N/A,we (InDu),
pCNSW,Central NSW,Pama-Nyungan,,,,1544,Proto-Central NSW,*ngali,ŋali,1dl.incl,Peter Austin,we (InDu),Pro,,,*ŋali,N/A,we (InDu),
WNgathan,Paman,Pama-Nyungan,wik,wika1238,Y54,136,Wik-Ngathan,ngal,ŋal,1dl.incl,"Sutton, Peter",we (InDu),Pro,-13.87,141.52,*ŋali,N/A,we (InDu),
Angkamuthi,Paman,Pama-Nyungan,avm,,Y7,1232,Angkamuthi,ali(βa),ali(βa),1dl.incl,Terry Crowley,we (InDu),Pro,-11.32834923,142.3189325,*ŋali,N/A,we (InDu),
Yadhaykenu,Paman,Pama-Nyungan,,yadh1237,,70,Yadhaykenu,ali(βa),ali(βa),1dl.incl,Terry Crowley,we (InDu),Pro,-11.463,142.735,*ŋali,N/A,we (InDu),
pNgayarda,,,,,,381,,*ngalka.ri,ŋalkaɹi,tongue,Geoffrey O'Grady,tongue,N,,,*ŋalkari,N/A,tongue,
Wangkumarra (Garlali),Karnic,Pama-Nyungan,xwk,wong1246,L25,208,Wangkumara,ngama,ŋama,breast,M A McDonald and S A Wurm,breasts,N,-27.10148693,143.1961902,*ŋama,Pama-Nyungan,"breast, milk, mother",
Muruwari,Muruwaric,Pama-Nyungan,zmu,muru1266,D32,603,Muruwari,ngama,ŋama,breast,Lynette Oates,breast,N,-28.94787072,146.6193904,*ŋama,Pama-Nyungan,"breast, milk, mother",
pCore Thura-Yura,Thura-Yura,Pama-Nyungan,,,,1543,Proto-Core Thura-Yura,*ngamV,ŋamV,breast,Jane Simpson and Luise Hercus,breast,N,,,*ŋamV,core-Thura-Yura,breast,
Kalkatungu,Kalkatungic,Pama-Nyungan,ktg,kalk1246,G13,866,Kalkatungu,ngamana,ŋamana,chest,"Blake, Barry",chest,N,-20.8213821,139.0590511,*ŋama,Pama-Nyungan,"breast, milk, mother",
Kuyani,Thura-Yura,Pama-Nyungan,gvy,guya1249,L9,768,Kuyani,ngama,ŋama,breast,Jane Simpson and Luise Hercus,breast,N,-30.50201585,138.1018386,*ŋamV,core-Thura-Yura,breast,
Buwandik,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,ngami,ŋami,mother's brother,"Blake, Barry",mother’s brother,N,-37.69298794,141.3156382,*ŋami+,N/A,mothers brother,Nuwandik etc is probably a later shift since the earlier meaning seems to be 'breast'.
Djapu,Yolŋu,,duj,djap1238,N145,304,Djapu,ngamini,ŋamini,breast,"Morphy, Frances",breast,N,-12.61761911,136.2565768,*ŋami+,N/A,mothers brother,Nuwandik etc is probably a later shift since the earlier meaning seems to be 'breast'.
Nukunu,Thura-Yura,Pama-Nyungan,nnv,nugu1241,L4,480,Nukunu,ngami,ŋami,breast,Jane Simpson and Luise Hercus,breast,N,-32.71595341,138.0903099,*ŋamV,core-Thura-Yura,breast,
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,ngamun,ŋamun,milk,"Terrell, Angela",milk,N,-20.80771847,146.5993475,*ŋamun,N/A,breast,
Margany,Maric,Pama-Nyungan,zmc,marg1253,D42,703,Margany,ngamun,ŋamun,"breast, milk","Breen, J.G.","breast, milk",N,-27.21067033,144.7191154,*ŋamun,N/A,breast,
pCNSW,Central NSW,Pama-Nyungan,,,,1544,Proto-Central NSW,*ngamung,ŋamuŋ,breast,Peter Austin,breast,N,,,*ŋamun,N/A,breast,
Gugu-Badhun,Maric,Pama-Nyungan,gdc,gugu1253,Y128,978,Gugu-Badhun,ngamun,ŋamun,breast,"Sutton, Peter",breast,N,-18.96002008,143.2350126,*ŋamun,N/A,breast,
Flinders Island,Paman,Pama-Nyungan,fln,flin1247,Y67,1044,Flinders Island,amo,amo,mother,"Sutton, Peter",mother,N,-14.17091978,144.2456751,*ŋamun,N/A,breast,
Yadhaykenu,Paman,Pama-Nyungan,,yadh1237,,70,Yadhaykenu,ami-,ami-,hear,Terry Crowley,"hear, listen to",V,-11.463,142.735,*ŋami,N/A,hear,
Angkamuthi,Paman,Pama-Nyungan,avm,,Y7,1232,Angkamuthi,ami-,ami-,hear,Terry Crowley,"hear, listen to",V,-11.32834923,142.3189325,*ŋami,N/A,hear,
Mpakwithi,Paman,Pama-Nyungan,awg,angu1242,Y186*,625,Mpakwithi,baw,baw,tooth,Terry Crowley,tooth,N,-11.7407,142.0273,*ŋampu,N/A,tooth,
Angkamuthi,Paman,Pama-Nyungan,avm,,Y7,1232,Angkamuthi,ampu,ampu,tooth,Terry Crowley,tooth,N,-11.32834923,142.3189325,*ŋampu,N/A,tooth,
Yadhaykenu,Paman,Pama-Nyungan,,yadh1237,,70,Yadhaykenu,ampu,ampu,tooth,Terry Crowley,tooth,N,-11.463,142.735,*ŋampu,N/A,tooth,
Angkamuthi,Paman,Pama-Nyungan,avm,,Y7,1232,Angkamuthi,ampu(la),ampu(la),1pl.incl,Terry Crowley,we (InPl),Pro,-11.32834923,142.3189325,*ŋampula,N/A,we (InPl),
Yadhaykenu,Paman,Pama-Nyungan,,yadh1237,,70,Yadhaykenu,ampu(la),ampu(la),1pl.incl,Terry Crowley,we (InPl),Pro,-11.463,142.735,*ŋampula,N/A,we (InPl),
pCNSW,Central NSW,Pama-Nyungan,,,,1544,Proto-Central NSW,*ngamung,ŋamuŋ,breast,Peter Austin,breast,N,,,*ŋamun,N/A,breast,\x See also *ngama (~ *ngamu).
Biri,Maric,Pama-Nyungan,bzr,biri1256,E56,1168,Biri,dha:,t̪aː,mouth,"Terrell, Angela",mouth,N,-20.80771847,146.5993475,*ca:,Pama-Nyungan,mouth,
Ritharrngu,Yolŋu,,rit,rita1239,N149,337,Ritharrngu,dha:,d̪aː,mouth,"Heath, Jeffrey","mouth, orifice",N,-13.09134716,136.0384241,*ca:,Pama-Nyungan,mouth,
Djapu,Yolŋu,,duj,djap1238,N145,304,Djapu,dha:,d̪aː,mouth,"Morphy, Frances",mouth,N,-12.61761911,136.2565768,*ca:,Pama-Nyungan,mouth,
Margany,Maric,Pama-Nyungan,zmc,marg1253,D42,703,Margany,dha:,t̪aː,mouth,"Breen, J.G.",mouth,N,-27.21067033,144.7191154,*ca:,Pama-Nyungan,mouth,
Dhuwal,Yolŋu,,duj,marr1258,N116.F,1093,Dhuwal,dha:,d̪aː,mouth,"Heath, Jeffrey",mouth,N,-12.61979016,135.5309461,*ca:,Pama-Nyungan,mouth,
Muruwari,Muruwaric,Pama-Nyungan,zmu,muru1266,D32,603,Muruwari,tha:,t̪aː,mouth,Lynette Oates,mouth,N,-28.94787072,146.6193904,*ca:,Pama-Nyungan,mouth,
pKanyara,Kanyara-Mantharta,Pama-Nyungan,,,,1540,Proto-Kanyara,*ca:,caː,mouth,Peter Austin,mouth,N,,,*ca:,Pama-Nyungan,mouth,
pMantharta,,,,,,387,,*ca:,caː,mouth,Peter Austin,mouth,N,,,*ca:,Pama-Nyungan,mouth,
Atampaya,Paman,Pama-Nyungan,amz,atam1239,Y183*,1216,Atampaya,ana(βa),ana(βa),1pl.incl,Terry Crowley,we (InPl),Pro,-11.48211057,142.3743784,*ŋana,N/A,we (ExNonSg),
Angkamuthi,Paman,Pama-Nyungan,avm,,Y7,1232,Angkamuthi,ana(βa),ana(βa),1pl.incl,Terry Crowley,we (InPl),Pro,-11.32834923,142.3189325,*ŋana,N/A,we (ExNonSg),
Yadhaykenu,Paman,Pama-Nyungan,,yadh1237,,70,Yadhaykenu,ana(βa),ana(βa),1pl.incl,Terry Crowley,we (InPl),Pro,-11.463,142.735,*ŋana,N/A,we (ExNonSg),
Yorta Yorta,Yotayotic,,xyy,yort1237,D2,20,Yorta Yorta,ñana,ɲana,1pl.excl,Heather Bowe and Stephen Morey,we (ExPl),Pro,-36.0469555,144.8188789,*ŋana,N/A,we (ExNonSg),
Wangkumarra,Karnic,Pama-Nyungan,xwk,wong1246,L25,208,Wangkumara,ngana,ŋana,1pl.excl.nom,Peter Austin,"we (ExPl, Nom)",Pro,-27.10148693,143.1961902,*ŋana,N/A,we (ExNonSg),
Yandruwandha,Karnic,Pama-Nyungan,ynd,yand1253,L18,61,Yandruwandha,ngani,ŋani,1pl.excl.nom,Peter Austin,"we (ExPl, Nom)",Pro,-27.60748622,140.5779752,*ŋana,N/A,we (ExNonSg),
Yawarrawarrka,Karnic,Pama-Nyungan,yww,yawa1258,L23,45,Yawarrawarrka,ngani,ŋani,1pl.excl.nom,Peter Austin,"we (ExPl, Nom)",Pro,-26.49578047,140.609109,*ŋana,N/A,we (ExNonSg),
Ngamini,Karnic,Pama-Nyungan,nmv,ngam1265,L22,562,Ngamini,ngañurru,ŋaɲuru,1pl.excl.nom,Peter Austin,"we (ExPl, Nom)",Pro,-27.07538021,139.0719368,*ŋana,N/A,we (ExNonSg),
Yarluyandi,Karnic,Pama-Nyungan,yry,dier1240,L31,48,Yarluyandi,ngañurru,ŋaɲuru,1pl.excl.nom,Peter Austin,"we (ExPl, Nom)",Pro,-25.83704896,139.5843623,*ŋana,N/A,we (ExNonSg),
Diyari,Karnic,Pama-Nyungan,dif,dira1238,L17,1088,Diyari,ngayana,ŋajana,1pl.excl.nom,Peter Austin,"we (ExPl, Nom)",Pro,-28.58486621,139.0862193,*ŋana,N/A,we (ExNonSg),
WNgathan,Paman,Pama-Nyungan,wik,wika1238,Y54,136,Wik-Ngathan,ngan,ŋan,1pl.excl,"Sutton, Peter",we (Ex nonSg),Pro,-13.87,141.52,*ŋana,N/A,we (ExNonSg),
Djapu,Yolŋu,,duj,djap1238,N145,304,Djapu,nga:rndi,ŋaːɳdi,mother,"Morphy, Frances",mother,N,-12.61761911,136.2565768,*ŋanti,N/A,mother,
Dhuwal,Yolŋu,,duj,marr1258,N116.F,1093,Dhuwal,nga:rndi,ŋaːɳdi,mother,"Heath, Jeffrey",mother,N,-12.61979016,135.5309461,*ŋanti,N/A,mother,
Ritharrngu,Yolŋu,,rit,rita1239,N149,337,Ritharrngu,nga:rndi,ŋaːɳdi,mother,"Heath, Jeffrey",mother,N,-13.09134716,136.0384241,*ŋanti,N/A,mother,
pCK,Karnic,Pama-Nyungan,,,,1545,Proto-Central Karnic,*ngandi,ŋandi,mother,Peter Austin,mother,N,,,*ŋanti,N/A,mother,
Pitta-Pitta,Karnic,Pama-Nyungan,pit,pitt1246,L32,411,Pitta-Pitta,nganka,ŋanka,chin,"Blake, Barry","chin, beard",N,-23.87032743,139.6751887,*ŋarnka,Pama-Nyungan,beard,
Margany,Maric,Pama-Nyungan,zmc,marg1253,D42,703,Margany,ngan.ga,ŋanka,beard,"Breen, J.G.",beard,N,-27.21067033,144.7191154,*ŋarnka,Pama-Nyungan,beard,
pNgayarda,,,,,,381,,*ngarnka,ŋaɳka,beard,Geoffrey O'Grady,beard,N,,,*ŋarnka,Pama-Nyungan,beard,
Adnyamathanha,Thura-Yura,Pama-Nyungan,adt,adny1235,L10,1251,Adnyamathanha,ngarn.ga,ŋaɹŋa,beard,"McEntee, John and McKenzie, Pearl",beard,N,-30.83714135,139.1215397,*ŋarnka,Pama-Nyungan,beard,
Nukunu,Thura-Yura,Pama-Nyungan,nnv,nugu1241,L4,480,Nukunu,ngarnka,ŋaɾŋka,beard,Peter Austin,beard,N,-32.71595341,138.0903099,*ŋarnka,Pama-Nyungan,beard,
pKarnic,,,,,,392,,*ngarnka,ŋaɳka,beard,Peter Austin,beard,N,,,*ŋarnka,Pama-Nyungan,beard,
pThura-Yura,Thura-Yura,Pama-Nyungan,,,,362,Proto-Thura-Yura,*ngaNka,ŋaNka,beard,Jane Simpson and Luise Hercus,beard,N,,,*ŋarnka,Pama-Nyungan,beard,
pKanyara,Kanyara-Mantharta,Pama-Nyungan,,,,1540,Proto-Kanyara,*ngarnka,ŋaɳka,beard,Peter Austin,beard,N,,,*ŋarnka,Pama-Nyungan,beard,
pNgayarda,,,,,,381,,*ngangka,ŋaŋka,mother,Geoffrey O'Grady,mother,N,,,*ŋangka,N/A,mother,
pMantharta,,,,,,387,,*ngangka,ŋaŋka,mother,Peter Austin,mother,N,,,*ŋangka,N/A,mother,
Narrungga,Thura-Yura,Pama-Nyungan,nnr,naru1238,L1,586,Narungga,ngangki,ŋaŋki,woman,Jane Simpson and Luise Hercus,woman,N,-31.34203119,133.7639065,*ŋangka,N/A,mother,
Mpakwithi,Paman,Pama-Nyungan,awg,angu1242,Y186*,625,Mpakwithi,nga,ŋa,beard,Terry Crowley,"beard, moustache",N,-11.7407,142.0273,*ca:nga,N/A,tooth,
Buwandik (Bunganditj),Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,thanga,t̪aŋa,tooth,"Blake, Barry",tooth,N,-37.69298794,141.3156382,*ca:nga,N/A,tooth,
Gugu-Badhun,Maric,Pama-Nyungan,gdc,gugu1253,Y128,978,Gugu-Badhun,nganha-,ŋan̪a-,1sg,"Sutton, Peter",me,Pro,-18.96002008,143.2350126,*ŋañi,N/A,me,
Flinders Island,Paman,Pama-Nyungan,fln,flin1247,Y67,1044,Flinders Island,nganini,ŋanini,1sg,"Sutton, Peter",me,Pro,-14.17091978,144.2456751,*ŋañi,N/A,me,
Buwandik,Kulin,Pama-Nyungan,xbg,bung1264,S13,1148,Buwandik,#ERROR!,#ERROR!,1sg,"Blake, Barry",me,Pro,-37.69298794,141.3156382,*ŋañi,N/A,me,
Margany,Maric,Pama-Nyungan,zmc,marg1253,D42,703,Margany,nganha,ŋan̪a,1sg,"Breen, J.G.",me,Pro,-27.21067033,144.7191154,*ŋañi,N/A,me,
Muruwari,Muruwaric,Pama-Nyungan,zmu,muru1266,D32,603,Muruwari,ngaña,ŋaɲa,1sg.acc,Lynette Oates,me (Acc),Pro,-28.94787072,146.6193904,*ŋañi,N/A,me,
Wangkumarra (Garlali),Karnic,Pama-Nyungan,xwk,wong1246,L25,208,Wangkumara,ngañi,ŋaɲi,1sg.nom,M A McDonald and S A Wurm,I (Nom),Pro,-27.10148693,143.1961902,*ŋañi,N/A,me,
Wangkumarra (Garlali),Karnic,Pama-Nyungan,xwk,wong1246,L25,208,Wangkumara,ngaña,ŋaɲa,1sg.acc,M A McDonald and S A Wurm,me (Acc),Pro,-27.10148693,143.1961902,*ŋañi,N/A,me,
Diyari,Karnic,Pama-Nyungan,dif,dira1238,L17,1088,Diyari,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-28.58486621,139.0862193,*ŋañi,N/A,me,
Ngamini,Karnic,Pama-Nyungan,nmv,ngam1265,L22,562,Ngamini,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-27.07538021,139.0719368,*ŋañi,N/A,me,
Yarluyandi,Karnic,Pama-Nyungan,yry,dier1240,L31,48,Yarluyandi,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-25.83704896,139.5843623,*ŋañi,N/A,me,
Yandruwandha,Karnic,Pama-Nyungan,ynd,yand1253,L18,61,Yandruwandha,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-27.60748622,140.5779752,*ŋañi,N/A,me,
Yawarrawarrka,Karnic,Pama-Nyungan,yww,yawa1258,L23,45,Yawarrawarrka,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-26.49578047,140.609109,*ŋañi,N/A,me,
Mithaka,Karnic,Pama-Nyungan,XXX,mith1236,L34,634,Mithaka,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-25.13606725,139.598447,*ŋañi,N/A,me,
Wangkumarra,Karnic,Pama-Nyungan,xwk,wong1246,L25,208,Wangkumara,nganha,ŋan̪a,1sg.acc,Peter Austin,1st Sg Acc,Pro,-27.10148693,143.1961902,*ŋañi,N/A,me,
pKarnic,,,,,,392,,*nganha,ŋan̪a,1sg,Peter Austin,me,Pro,,,*ŋañi,N/A,me,
